Price,Close,High,Low,Open,Volume
Ticker,1807.T,1807.T,1807.T,1807.T,1807.T
Date,,,,,
2021-04-27,1207.949462890625,1224.2181425255155,1186.8001793652672,1186.8001793652672,600
2021-04-28,1199.815185546875,1204.6957896914726,1198.1883174986758,1199.815185546875,1000
2021-04-30,1218.1173095703125,1218.1173095703125,1218.1173095703125,1218.1173095703125,200
2021-05-06,1218.1173095703125,1218.1173095703125,1218.1173095703125,1218.1173095703125,0
2021-05-07,1250.6549072265625,1252.6884924415651,1228.2854698615347,1228.2854698615347,800
2021-05-10,1234.38623046875,1234.38623046875,1234.38623046875,1234.38623046875,200
2021-05-11,1224.2181396484375,1224.2181396484375,1205.9158751021985,1209.9830450013626,3000
2021-05-12,1216.083740234375,1216.083740234375,1208.3561178047921,1209.9829856847043,2400
2021-05-13,1200.6287841796875,1202.6623695187452,1164.8376822122714,1191.6810086878336,4800
2021-05-14,1228.2852783203125,1338.0988628059033,1175.4120709753984,1220.1509387287872,7200
2021-05-17,1224.2181396484375,1252.688328942587,1199.815120253452,1199.815120253452,1200
2021-05-18,1224.2181396484375,1224.2181396484375,1224.2181396484375,1224.2181396484375,0
2021-05-19,1224.2181396484375,1224.2181396484375,1224.2181396484375,1224.2181396484375,0
2021-05-20,1248.6212158203125,1248.6212158203125,1224.218195315681,1224.218195315681,600
2021-05-21,1248.6212158203125,1248.6212158203125,1248.6212158203125,1248.6212158203125,0
2021-05-24,1234.38623046875,1264.8900088164125,1224.2183043528623,1248.6213270309925,1800
2021-05-25,1234.38623046875,1234.38623046875,1234.38623046875,1234.38623046875,200
2021-05-26,1201.848876953125,1240.4869965167618,1185.5801950315938,1240.4869965167618,1000
2021-05-27,1203.0689697265625,1207.1361400096137,1189.6473077924932,1189.6473077924932,800
2021-05-28,1220.151123046875,1220.151123046875,1220.151123046875,1220.151123046875,200
2021-05-31,1238.4532470703125,1238.4532470703125,1212.4233594471598,1220.1509823352833,182600
2021-06-01,1260.8226318359375,1260.8226318359375,1240.486782935358,1240.486782935358,600
2021-06-02,1260.8226318359375,1270.9905562862273,1260.8226318359375,1270.9905562862273,400
2021-06-03,1279.1251220703125,1281.158707320027,1260.8228548228835,1260.8228548228835,1000
2021-06-04,1277.0914306640625,1277.0914306640625,1232.3525588892066,1260.8227500186604,2000
2021-06-07,1254.721923828125,1260.8226787251824,1254.721923828125,1260.8226787251824,1000
2021-06-08,1275.057861328125,1275.057861328125,1248.6212549529007,1256.7555953760466,1400
2021-06-09,1299.4609375,1313.6960338419406,1228.2854557902974,1256.7556484741785,3400
2021-06-10,1285.2257080078125,1285.2257080078125,1270.9906131406374,1270.9906131406374,400
2021-06-11,1289.2930908203125,1289.2930908203125,1275.0579936030535,1275.0579936030535,400
2021-06-14,1279.1251220703125,1301.49455981717,1240.4870023257404,1289.293048318884,3600
2021-06-15,1299.4609375,1299.4609375,1281.158670774648,1281.158670774648,800
2021-06-16,1293.3602294921875,1293.3602294921875,1262.8564504947303,1281.1587178932045,600
2021-06-17,1289.2930908203125,1289.2930908203125,1289.2930908203125,1289.2930908203125,200
2021-06-18,1281.1585693359375,1291.3264944893972,1260.822719029018,1291.3264944893972,2200
2021-06-21,1338.0989990234375,1338.0989990234375,1270.9906905617759,1281.15861608627,1600
2021-06-22,1285.2257080078125,1289.2928779698625,1266.9234431785874,1268.9570281596123,4200
2021-06-23,1295.3935546875,1295.3935546875,1285.2256303963893,1285.2256303963893,400
2021-06-24,1307.5953369140625,1317.7632633286353,1307.5953369140625,1317.7632633286353,400
2021-06-25,1301.494384765625,1307.595139694214,1264.8898551940918,1307.595139694214,3600
2021-06-28,1301.494384765625,1301.494384765625,1266.9234401702881,1297.4272148132325,1600
2021-06-29,1321.8304443359375,1321.8304443359375,1270.9908118614783,1301.4945913461538,4600
2021-06-30,1327.93115234375,1340.1326636975975,1311.6624705386198,1321.8303966668261,1400
2021-07-01,1315.7293701171875,1317.7629549241692,1289.2927676264248,1317.7629549241692,1800
2021-07-02,1311.662353515625,1315.7295236040454,1283.192162896681,1315.7295236040454,1800
2021-07-05,1317.76318359375,1321.8303539134838,1309.6288429542824,1309.6288429542824,1200
2021-07-06,1242.5206298828125,1346.2334811496266,1242.5206298828125,1289.2930922188266,6600
2021-07-07,1244.5540771484375,1244.5540771484375,1242.5204920550577,1242.5204920550577,800
2021-07-08,1264.8900146484375,1264.8900146484375,1244.5541623229,1244.5541623229,600
2021-07-09,1268.9571533203125,1268.9571533203125,1258.7892274122971,1258.7892274122971,400
2021-07-12,1279.1251220703125,1279.1251220703125,1268.957195821741,1268.957195821741,800
2021-07-13,1281.1585693359375,1281.1585693359375,1281.1585693359375,1281.1585693359375,200
2021-07-14,1281.1585693359375,1281.1585693359375,1281.1585693359375,1281.1585693359375,0
2021-07-15,1309.6287841796875,1309.6287841796875,1289.2929334936675,1289.2929334936675,1400
2021-07-16,1309.6287841796875,1309.6287841796875,1301.4944439052795,1301.4944439052795,400
2021-07-19,1309.6287841796875,1321.8302945912997,1309.6287841796875,1309.6287841796875,1000
2021-07-20,1317.76318359375,1317.76318359375,1309.6288429542824,1317.76318359375,600
2021-07-21,1289.2930908203125,1315.7296999380792,1289.2930908203125,1315.7296999380792,4200
2021-07-26,1321.8304443359375,1321.8304443359375,1260.8228853665864,1260.8228853665864,1000
2021-07-27,1321.8304443359375,1321.8304443359375,1321.8304443359375,1321.8304443359375,0
2021-07-28,1317.76318359375,1317.76318359375,1317.76318359375,1317.76318359375,200
2021-07-29,1317.76318359375,1317.76318359375,1317.76318359375,1317.76318359375,0
2021-07-30,1317.76318359375,1317.76318359375,1317.76318359375,1317.76318359375,0
2021-08-02,1285.2257080078125,1289.2928779698625,1260.8226882355123,1260.8226882355123,2200
2021-08-03,1285.2257080078125,1313.6958977421627,1285.2257080078125,1313.6958977421627,600
2021-08-04,1268.9571533203125,1268.9571533203125,1260.8228125939002,1260.8228125939002,400
2021-08-05,1268.9571533203125,1268.9571533203125,1268.9571533203125,1268.9571533203125,1800
2021-08-06,1342.166259765625,1358.434941702178,1321.8304073449337,1321.8304073449337,5200
2021-08-10,1329.9647216796875,1340.1326476864128,1252.688484028574,1301.4945288608562,4200
2021-08-11,1311.662353515625,1311.662353515625,1273.0242376756298,1273.0242376756298,1200
2021-08-12,1342.166259765625,1342.166259765625,1317.7632368607956,1317.7632368607956,400
2021-08-13,1342.166259765625,1342.166259765625,1342.166259765625,1342.166259765625,0
2021-08-16,1342.166259765625,1342.166259765625,1342.166259765625,1342.166259765625,0
2021-08-17,1338.0989990234375,1338.0989990234375,1338.0989990234375,1338.0989990234375,200
2021-08-18,1338.0989990234375,1338.0989990234375,1338.0989990234375,1338.0989990234375,0
2021-08-19,1301.494384765625,1329.964574432373,1301.494384765625,1329.964574432373,400
2021-08-20,1260.8226318359375,1285.225650516633,1260.8226318359375,1273.0241411762852,2200
2021-08-23,1260.8226318359375,1260.8226318359375,1260.8226318359375,1260.8226318359375,0
2021-08-24,1260.8226318359375,1260.8226318359375,1260.8226318359375,1260.8226318359375,0
2021-08-25,1234.38623046875,1260.8228383700575,1234.38623046875,1260.8228383700575,800
2021-08-26,1281.1585693359375,1281.1585693359375,1228.2853585379464,1234.3861136300222,2600
2021-08-27,1281.1585693359375,1281.1585693359375,1281.1585693359375,1281.1585693359375,200
2021-08-30,1281.1585693359375,1281.1585693359375,1281.1585693359375,1281.1585693359375,200
2021-08-31,1281.1585693359375,1281.1585693359375,1281.1585693359375,1281.1585693359375,0
2021-09-01,1301.494384765625,1301.494384765625,1301.494384765625,1301.494384765625,400
2021-09-02,1315.7293701171875,1315.7293701171875,1315.7293701171875,1315.7293701171875,200
2021-09-03,1315.7293701171875,1321.8301245381328,1287.2591828194431,1315.7293701171875,2200
2021-09-06,1315.7293701171875,1315.7293701171875,1315.7293701171875,1315.7293701171875,0
2021-09-07,1283.1922607421875,1311.66245353203,1283.1922607421875,1309.6288683327557,1600
2021-09-08,1309.6287841796875,1309.6287841796875,1281.1585932192595,1281.1585932192595,600
2021-09-09,1309.6287841796875,1309.6287841796875,1309.6287841796875,1309.6287841796875,800
2021-09-10,1309.6287841796875,1309.6287841796875,1309.6287841796875,1309.6287841796875,0
2021-09-13,1309.6287841796875,1309.6287841796875,1309.6287841796875,1309.6287841796875,0
2021-09-14,1309.6287841796875,1309.6287841796875,1309.6287841796875,1309.6287841796875,0
