Price,Close,High,Low,Open,Volume
Ticker,1711.T,1711.T,1711.T,1711.T,1711.T
Date,,,,,
2021-04-27,493.0,521.0,493.0,507.0,240700
2021-04-28,493.0,508.0,487.0,488.0,61700
2021-04-30,466.0,495.0,461.0,487.0,123300
2021-05-06,468.0,478.0,465.0,472.0,39200
2021-05-07,457.0,468.0,452.0,468.0,63600
2021-05-10,451.0,460.0,449.0,455.0,77000
2021-05-11,449.0,454.0,448.0,454.0,29300
2021-05-12,431.0,451.0,427.0,446.0,91800
2021-05-13,420.0,444.0,419.0,430.0,49700
2021-05-14,424.0,434.0,423.0,434.0,22500
2021-05-17,437.0,440.0,424.0,428.0,44800
2021-05-18,451.0,455.0,441.0,441.0,59900
2021-05-19,459.0,460.0,443.0,454.0,29300
2021-05-20,458.0,460.0,454.0,455.0,22200
2021-05-21,462.0,465.0,456.0,462.0,29100
2021-05-24,455.0,470.0,447.0,465.0,42800
2021-05-25,461.0,461.0,452.0,452.0,22500
2021-05-26,457.0,463.0,457.0,462.0,11900
2021-05-27,451.0,458.0,450.0,457.0,13800
2021-05-28,448.0,454.0,442.0,451.0,27700
2021-05-31,450.0,457.0,447.0,448.0,14200
2021-06-01,460.0,462.0,452.0,452.0,10500
2021-06-02,462.0,468.0,458.0,458.0,18800
2021-06-03,455.0,458.0,453.0,457.0,12800
2021-06-04,466.0,523.0,452.0,461.0,348600
2021-06-07,464.0,470.0,460.0,464.0,31600
2021-06-08,466.0,470.0,463.0,464.0,20700
2021-06-09,477.0,493.0,467.0,471.0,42700
2021-06-10,495.0,500.0,478.0,485.0,88400
2021-06-11,475.0,491.0,475.0,487.0,35800
2021-06-14,471.0,476.0,460.0,475.0,45800
2021-06-15,463.0,471.0,457.0,471.0,23000
2021-06-16,467.0,467.0,459.0,459.0,16300
2021-06-17,461.0,467.0,460.0,466.0,14200
2021-06-18,460.0,464.0,455.0,460.0,26500
2021-06-21,450.0,460.0,450.0,460.0,24300
2021-06-22,457.0,464.0,453.0,464.0,12300
2021-06-23,457.0,462.0,454.0,457.0,11900
2021-06-24,457.0,467.0,457.0,463.0,32000
2021-06-25,460.0,467.0,456.0,465.0,21300
2021-06-28,470.0,488.0,466.0,466.0,55400
2021-06-29,465.0,478.0,463.0,478.0,26700
2021-06-30,463.0,467.0,462.0,465.0,5000
2021-07-01,464.0,468.0,462.0,463.0,5400
2021-07-02,457.0,463.0,457.0,461.0,12800
2021-07-05,459.0,459.0,451.0,459.0,28400
2021-07-06,453.0,456.0,451.0,451.0,18400
2021-07-07,452.0,456.0,451.0,451.0,5300
2021-07-08,447.0,452.0,441.0,452.0,28100
2021-07-09,448.0,448.0,440.0,446.0,10300
2021-07-12,455.0,460.0,448.0,448.0,7400
2021-07-13,460.0,468.0,450.0,450.0,36100
2021-07-14,468.0,482.0,463.0,468.0,40400
2021-07-15,454.0,470.0,450.0,467.0,38500
2021-07-16,464.0,466.0,451.0,455.0,11100
2021-07-19,460.0,464.0,456.0,464.0,12700
2021-07-20,457.0,460.0,455.0,456.0,10600
2021-07-21,460.0,465.0,457.0,457.0,16700
2021-07-26,467.0,468.0,463.0,463.0,7700
2021-07-27,468.0,469.0,464.0,467.0,6200
2021-07-28,457.0,466.0,456.0,466.0,4700
2021-07-29,457.0,461.0,441.0,441.0,22900
2021-07-30,453.0,457.0,450.0,450.0,7900
2021-08-02,458.0,463.0,453.0,453.0,12300
2021-08-03,460.0,462.0,457.0,458.0,6300
2021-08-04,456.0,460.0,447.0,460.0,9400
2021-08-05,446.0,455.0,446.0,449.0,11000
2021-08-06,448.0,453.0,444.0,453.0,7800
2021-08-10,459.0,460.0,451.0,451.0,16100
2021-08-11,455.0,465.0,453.0,464.0,13800
2021-08-12,454.0,456.0,450.0,454.0,9500
2021-08-13,456.0,460.0,453.0,453.0,6000
2021-08-16,454.0,465.0,453.0,456.0,13900
2021-08-17,449.0,462.0,448.0,458.0,11400
2021-08-18,442.0,456.0,435.0,447.0,22700
2021-08-19,446.0,450.0,442.0,445.0,5500
2021-08-20,433.0,451.0,430.0,445.0,16500
2021-08-23,440.0,443.0,430.0,431.0,7000
2021-08-24,450.0,450.0,442.0,443.0,4300
2021-08-25,453.0,453.0,447.0,450.0,4600
2021-08-26,448.0,453.0,445.0,445.0,7400
2021-08-27,449.0,454.0,447.0,447.0,3300
2021-08-30,456.0,464.0,446.0,449.0,19700
2021-08-31,453.0,460.0,451.0,454.0,5200
2021-09-01,454.0,454.0,448.0,452.0,2100
2021-09-02,450.0,454.0,448.0,454.0,2400
2021-09-03,448.0,451.0,446.0,451.0,3900
2021-09-06,462.0,463.0,446.0,448.0,33100
2021-09-07,451.0,467.0,451.0,467.0,17300
2021-09-08,453.0,457.0,451.0,451.0,6000
2021-09-09,458.0,460.0,451.0,452.0,7900
2021-09-10,456.0,475.0,453.0,454.0,42600
2021-09-13,457.0,457.0,454.0,455.0,14100
2021-09-14,462.0,464.0,460.0,460.0,4900
2021-09-15,453.0,463.0,453.0,462.0,14100
2021-09-16,451.0,455.0,451.0,453.0,6200
2021-09-17,451.0,453.0,448.0,449.0,4700
2021-09-21,432.0,445.0,427.0,445.0,33600
2021-09-22,426.0,436.0,426.0,432.0,11100
2021-09-24,432.0,437.0,426.0,426.0,6000
2021-09-27,431.0,435.0,428.0,435.0,8400
2021-09-28,435.0,439.0,430.0,438.0,16200
2021-09-29,431.0,432.0,419.0,427.0,12800
2021-09-30,438.0,438.0,431.0,431.0,10900
2021-10-01,428.0,436.0,421.0,436.0,16600
2021-10-04,428.0,431.0,422.0,427.0,7700
2021-10-05,415.0,423.0,413.0,422.0,10000
2021-10-06,414.0,420.0,414.0,417.0,4300
2021-10-07,417.0,420.0,414.0,415.0,3600
2021-10-08,419.0,425.0,415.0,421.0,8900
2021-10-11,418.0,418.0,410.0,417.0,4600
2021-10-12,411.0,416.0,410.0,416.0,5300
2021-10-13,411.0,411.0,404.0,410.0,4700
2021-10-14,403.0,409.0,400.0,409.0,10800
2021-10-15,403.0,408.0,402.0,403.0,3800
2021-10-18,398.0,404.0,394.0,402.0,10900
2021-10-19,397.0,400.0,394.0,400.0,2200
2021-10-20,392.0,399.0,392.0,397.0,3400
2021-10-21,384.0,395.0,375.0,392.0,16200
2021-10-22,367.0,375.0,367.0,368.0,19900
2021-10-25,313.0,369.0,305.0,369.0,97300
2021-10-26,393.0,393.0,320.0,320.0,473000
2021-10-27,406.0,447.0,396.0,433.0,331800
2021-10-28,395.0,418.0,386.0,410.0,79200
2021-10-29,385.0,391.0,378.0,387.0,32700
2021-11-01,382.0,393.0,378.0,379.0,14400
2021-11-02,362.0,389.0,355.0,381.0,59700
2021-11-04,354.0,370.0,354.0,362.0,15500
2021-11-05,354.0,358.0,345.0,354.0,20800
2021-11-08,353.0,356.0,350.0,354.0,12100
2021-11-09,359.0,360.0,353.0,358.0,9700
2021-11-10,347.0,358.0,347.0,358.0,18800
2021-11-11,354.0,356.0,351.0,355.0,6800
2021-11-12,353.0,357.0,351.0,354.0,12200
2021-11-15,349.0,352.0,346.0,351.0,11400
2021-11-16,343.0,352.0,343.0,349.0,9100
2021-11-17,334.0,343.0,327.0,341.0,13300
2021-11-18,353.0,410.0,334.0,334.0,144300
2021-11-19,352.0,361.0,350.0,361.0,25100
2021-11-22,342.0,349.0,340.0,347.0,11600
2021-11-24,346.0,347.0,335.0,340.0,15300
2021-11-25,350.0,352.0,335.0,341.0,14100
2021-11-26,347.0,351.0,345.0,345.0,4800
2021-11-29,353.0,373.0,343.0,343.0,39300
2021-11-30,365.0,367.0,351.0,352.0,11900
2021-12-01,360.0,370.0,360.0,365.0,6800
2021-12-02,357.0,363.0,353.0,357.0,6900
2021-12-03,362.0,362.0,351.0,358.0,11300
2021-12-06,435.0,442.0,370.0,370.0,468700
2021-12-07,421.0,428.0,395.0,411.0,104000
2021-12-08,420.0,441.0,408.0,440.0,50400
2021-12-09,410.0,413.0,398.0,412.0,20000
2021-12-10,432.0,444.0,410.0,434.0,74100
2021-12-13,438.0,443.0,423.0,424.0,38100
2021-12-14,440.0,442.0,425.0,434.0,21600
2021-12-15,432.0,440.0,431.0,432.0,11200
2021-12-16,424.0,434.0,418.0,426.0,22100
2021-12-17,423.0,433.0,420.0,425.0,11100
2021-12-20,409.0,424.0,409.0,423.0,11800
2021-12-21,419.0,422.0,411.0,417.0,17900
2021-12-22,421.0,421.0,410.0,419.0,12700
2021-12-23,411.0,420.0,411.0,418.0,13500
2021-12-24,399.0,411.0,386.0,410.0,35600
2021-12-27,388.0,396.0,381.0,391.0,12500
2021-12-28,382.0,393.0,380.0,390.0,28600
2021-12-29,396.0,400.0,382.0,382.0,6900
2021-12-30,408.0,416.0,396.0,396.0,10300
2022-01-04,409.0,414.0,403.0,408.0,11200
2022-01-05,427.0,436.0,398.0,417.0,59300
2022-01-06,429.0,436.0,412.0,421.0,15900
2022-01-07,439.0,466.0,431.0,439.0,72200
2022-01-11,460.0,460.0,432.0,445.0,42800
2022-01-12,483.0,483.0,455.0,464.0,70400
2022-01-13,483.0,483.0,465.0,477.0,39000
2022-01-14,485.0,488.0,472.0,483.0,48000
2022-01-17,531.0,549.0,485.0,485.0,269000
2022-01-18,533.0,555.0,515.0,525.0,150300
2022-01-19,538.0,538.0,502.0,533.0,81300
2022-01-20,552.0,569.0,530.0,530.0,113600
2022-01-21,595.0,612.0,540.0,550.0,228900
2022-01-24,597.0,624.0,573.0,600.0,194100
2022-01-25,590.0,599.0,574.0,590.0,64000
2022-01-26,554.0,585.0,542.0,585.0,60400
2022-01-27,508.0,548.0,489.0,548.0,85300
2022-01-28,517.0,520.0,507.0,508.0,23900
2022-01-31,558.0,560.0,516.0,517.0,45500
2022-02-01,510.0,561.0,506.0,561.0,50700
2022-02-02,562.0,574.0,509.0,516.0,59700
2022-02-03,613.0,618.0,563.0,572.0,205500
2022-02-04,622.0,640.0,603.0,606.0,203800
2022-02-07,612.0,624.0,596.0,618.0,46700
2022-02-08,602.0,616.0,585.0,610.0,56000
2022-02-09,613.0,625.0,592.0,602.0,47000
2022-02-10,596.0,613.0,594.0,613.0,33700
2022-02-14,605.0,613.0,565.0,577.0,70200
2022-02-15,581.0,605.0,575.0,605.0,41400
2022-02-16,602.0,604.0,590.0,591.0,36700
2022-02-17,591.0,607.0,585.0,605.0,31100
2022-02-18,609.0,630.0,594.0,601.0,47400
2022-02-21,607.0,632.0,590.0,599.0,92300
2022-02-22,596.0,602.0,591.0,594.0,21000
2022-02-24,603.0,603.0,588.0,589.0,29300
2022-02-25,643.0,643.0,607.0,608.0,225200
2022-02-28,651.0,660.0,626.0,640.0,226500
