Price,Close,High,Low,Open,Volume
Ticker,1879.T,1879.T,1879.T,1879.T,1879.T
Date,,,,,
2021-04-27,715.7154541015625,723.3929738714244,709.7440498361144,714.8623963493557,36300
2021-04-28,721.6868286132812,724.2460017643922,714.0093091599485,717.4215400280964,45100
2021-04-30,719.980712890625,730.2174054909657,718.2745974572349,720.83377060732,44700
2021-05-06,720.833740234375,731.0704324033838,720.833740234375,720.833740234375,45000
2021-05-07,730.2174072265625,730.2174072265625,721.6868300393363,728.5112917891172,31700
2021-05-10,738.7479858398438,745.5724476027984,729.3643509157811,731.9235240768891,50900
2021-05-11,720.833740234375,744.7193552953956,720.833740234375,738.7479515301405,69300
2021-05-12,724.2459716796875,734.4826638589058,721.686798634883,725.099029361289,57600
2021-05-13,712.3031005859375,729.3642526957804,712.3031005859375,724.2459070628274,42900
2021-05-14,731.0703735351562,738.7478920436935,717.4214517422012,717.4214517422012,43600
2021-05-17,735.3356323242188,746.4253808395492,733.6295171680141,738.7478626366282,56700
2021-05-18,746.4254150390625,752.396818359375,727.6581474609375,742.160126953125,56400
2021-05-19,753.25,757.5152887882219,734.4827293318233,746.4255379388449,39700
2021-05-20,763.486572265625,770.3110332467703,747.2784774354051,751.5437655486209,50100
2021-05-21,768.6051025390625,776.2826229861786,752.397003817373,763.4867555743184,50500
2021-05-24,777.9885864257812,777.9885864257812,760.0743755541349,765.1927215174625,60400
2021-05-25,749.837646484375,774.5763174150312,748.131531247778,774.5763174150312,73700
2021-05-26,740.4539794921875,748.9845552927887,731.0703461115262,748.9845552927887,62900
2021-05-27,722.5398559570312,738.7479518993968,716.5684521887913,737.0418365370425,95000
2021-05-28,739.60107421875,741.3071897302119,719.9807458369377,719.9807458369377,93100
2021-05-31,727.6583251953125,746.4255973574425,727.6583251953125,741.3072504041344,64300
2021-06-01,722.5398559570312,735.3357211746883,719.9806829134999,733.629605812334,69300
2021-06-02,726.80517578125,732.7765798076218,720.8337717548783,722.5398871909845,52800
2021-06-03,737.8948364257812,737.8948364257812,725.9520298246703,727.6581450534004,40200
2021-06-04,738.7479858398438,742.160216721321,734.4826972379971,737.041870399105,81100
2021-06-07,748.9845581054688,751.5437308552596,737.8948095230415,742.1600974393597,69600
2021-06-08,747.2785034179688,749.8376763748796,743.0132151564507,748.984618722576,22900
2021-06-09,750.6907348632812,758.3682537425649,746.4254465970126,756.6621384360574,65800
2021-06-10,757.5151977539062,758.3682554090345,744.7193329269821,748.1315635474953,37400
2021-06-11,745.5725708007812,757.515380859375,745.5725708007812,757.515380859375,55600
2021-06-14,739.60107421875,754.9561138219075,738.748016463019,748.9847095317907,37100
2021-06-15,728.51123046875,742.1601528194526,727.6581728218312,739.6009798786959,33800
2021-06-16,736.188720703125,739.6009511582959,728.5112021789904,731.9234326341614,41000
2021-06-17,740.4539794921875,746.4253825526084,737.041749171947,740.4539794921875,25000
2021-06-18,725.9521484375,740.4541302511751,725.9521484375,740.4541302511751,31500
2021-06-21,709.7439575195312,722.5398221382728,709.7439575195312,720.8337068557739,51300
2021-06-22,731.923583984375,734.4827573549497,719.1277171315013,721.686890502076,32400
2021-06-23,727.6583251953125,736.1889034508262,727.6583251953125,731.0705564975179,17300
2021-06-24,730.2174072265625,737.894926695066,723.3929454767815,724.2460031955042,17900
2021-06-25,731.923583984375,737.894988515716,731.923583984375,737.0419307255245,20900
2021-06-28,737.0418701171875,741.3071587174027,730.2174083568432,730.2174083568432,28000
2021-06-29,719.127685546875,732.7766095904693,716.5685122887011,732.7766095904693,61900
2021-06-30,716.5684204101562,740.4540344238281,716.5684204101562,725.0989968436105,67800
2021-07-01,719.127685546875,723.3929743104982,718.2746277941503,718.2746277941503,40500
2021-07-02,729.3643188476562,731.0704342133818,722.5398573847542,723.392915067617,29900
2021-07-05,731.923583984375,735.3358151451413,726.8052372432255,729.3644106138003,19900
2021-07-06,728.51123046875,737.0418069379391,728.51123046875,731.9234610564257,19200
2021-07-07,713.1563110351562,726.8052356482693,713.1563110351562,720.8338311300323,41100
2021-07-08,707.184814453125,720.8337372893735,707.184814453125,713.1562181939837,39100
2021-07-09,701.2134399414062,706.3317862183508,692.6828628131652,696.0950936644616,72900
2021-07-12,732.7765502929688,732.7765502929688,720.8337427212556,723.392915772337,54100
2021-07-13,742.1602172851562,744.7193904482085,737.0418709590517,737.0418709590517,45400
2021-07-14,745.5725708007812,750.69091796875,736.1889343261719,736.1889343261719,23000
2021-07-15,730.2174072265625,748.9846770384601,729.3643495078398,744.719388444847,28500
2021-07-16,721.6868286132812,732.776578934762,721.6868286132812,725.9521171984662,17400
2021-07-19,713.1563110351562,722.5399467066715,712.3032532468367,719.1277155533933,34600
2021-07-20,719.127685546875,725.0990898159475,708.8909925141793,708.8909925141793,29300
2021-07-21,719.127685546875,736.1888406013679,717.4215700414258,736.1888406013679,23400
2021-07-26,739.60107421875,740.454131974481,729.3643811499784,731.9235544171713,22500
2021-07-27,740.4539794921875,740.4539794921875,732.7764612716464,739.6009219121274,27400
2021-07-28,730.2174072265625,738.7479844137887,729.3643495078398,731.9235226640077,11200
