Price,Close,High,Low,Open,Volume
Ticker,4772.T,4772.T,4772.T,4772.T,4772.T
Date,,,,,
2005-01-03,3968.306884765625,3968.306884765625,3968.306884765625,3968.306884765625,0
2005-01-04,4046.116943359375,4046.116943359375,3890.4970609224756,3939.128274184007,2800
2005-01-05,4542.1552734375,4668.596426659529,4036.3906605493844,4085.0218733270876,30000
2005-01-06,4415.7138671875,4493.523803173182,4347.6301732000275,4493.523803173182,21100
2005-01-07,4260.09423828125,4474.071574450628,4250.3679957280965,4425.44036168486,17700
2005-01-10,4260.09423828125,4260.09423828125,4260.09423828125,4260.09423828125,0
2005-01-11,4444.89306640625,4512.976767642232,4357.356879102845,4357.356879102845,11000
2005-01-12,4483.7978515625,4483.7978515625,4386.535425281318,4425.44039579379,14600
2005-01-13,4756.1328125,4775.585298440696,4483.798009330266,4483.798009330266,54200
2005-01-14,4658.8701171875,4765.858783761743,4649.14387477166,4765.858783761743,28700
2005-01-17,5427.2431640625,5436.9694062920025,4902.026083669355,5067.372201570901,117900
2005-01-18,5339.70751953125,5485.601167605874,5174.361385046676,5339.70751953125,56200
2005-01-19,5057.64599609375,5398.0644766000605,5009.014784592849,5398.0644766000605,33800
2005-01-20,4940.931640625,5057.646561269685,4785.311746432087,4872.8479369156,14600
2005-01-21,5154.90869140625,5164.634934220224,4892.30013542895,5038.193777638561,17900
2005-01-24,5232.71826171875,5339.706925062442,5213.265777474443,5339.706925062442,22000
2005-01-25,5193.8134765625,5300.802143682701,5067.372324511353,5300.802143682701,15900
2005-01-26,5174.36083984375,5271.623261645324,5086.8246602223335,5242.444535104852,18200
2005-01-27,4970.10986328125,5106.2772567958045,4863.121196948386,5077.098529614114,19200
2005-01-28,4921.478515625,5125.729600265563,4902.026031373518,4960.383484127965,21900
2005-01-31,4950.65771484375,4989.562687062561,4833.942798187316,4911.752742624939,11900
2005-02-01,4960.3837890625,5154.908643535539,4863.121361825981,4950.657546338848,16200
2005-02-02,5009.01513671875,5106.277566557949,4921.478949863471,4950.657678815231,15800
2005-02-03,4950.65771484375,5106.277603718996,4765.859096804396,5106.277603718996,21400
2005-02-04,4814.490234375,4921.47890625,4804.763991477273,4853.39520596591,10900
2005-02-07,4571.333984375,4911.752472573138,4512.976529255319,4863.121259973404,20200
2005-02-08,4532.4287109375,4619.964887758181,4425.440050378889,4610.238645889217,19300
2005-02-09,4415.7138671875,4551.881255162445,4415.7138671875,4551.881255162445,11600
2005-02-10,4804.763671875,4940.931063385628,4405.9877395938765,4425.440224095395,19400
2005-02-11,4804.763671875,4804.763671875,4804.763671875,4804.763671875,0
2005-02-14,4629.69140625,4804.76377035189,4571.33395154937,4736.680073201155,14000
2005-02-15,4668.59619140625,4717.227401733398,4571.333770751953,4571.333770751953,7100
2005-02-16,4649.14404296875,4668.596528504184,4571.334100827014,4668.596528504184,6500
2005-02-17,4649.14404296875,4649.14404296875,4522.702886988429,4571.334100827014,7200
2005-02-18,4532.4287109375,4619.964887758181,4522.702469068536,4571.333678413358,9600
2005-02-21,4668.59619140625,4707.501159667969,4542.155044555664,4542.155044555664,5100
2005-02-22,4717.2275390625,4756.13250845683,4571.333903833763,4668.5963273195875,12600
2005-02-23,4697.775390625,4765.859091938406,4678.322904535456,4717.227876714544,20900
2005-02-24,5028.46728515625,5028.46728515625,4668.596318907156,4678.322561238213,38400
2005-02-25,5028.46728515625,5232.718374108438,4970.109831169911,5018.741042825193,64500
2005-02-28,4795.03759765625,5184.0873013200435,4795.03759765625,5154.908573545259,38000
2005-03-01,4892.30029296875,4960.383994858971,4785.311618569831,4795.037861697006,20100
2005-03-02,4882.57373046875,4911.75245794167,4843.6687605048555,4892.299972959724,15700
2005-03-03,4804.763671875,4872.847367630314,4785.3111873734815,4872.847367630314,11000
2005-03-04,4717.2275390625,4795.03747785116,4688.048812016753,4785.311235502578,12200
2005-03-07,4668.59619140625,4765.858612060547,4668.59619140625,4717.227401733398,9300
2005-03-08,4561.60791015625,4717.227796217017,4532.429181519857,4688.049067580624,13300
2005-03-09,4619.96533203125,4629.691574835527,4532.429146792763,4571.334118009869,7400
2005-03-10,4756.1328125,4765.859055470348,4571.334196063394,4610.239167944786,22600
2005-03-11,4678.322265625,4756.132199356809,4639.4172987590955,4688.048507341477,5000
2005-03-14,4581.06005859375,4717.2274488704215,4551.8813321058915,4649.143753732085,8400
2005-03-15,4600.5126953125,4649.143907736522,4542.155240403673,4542.155240403673,5600
2005-03-16,4600.5126953125,4600.5126953125,4532.428997918869,4532.428997918869,8400
2005-03-17,4561.60791015625,4581.060395913846,4474.071724247068,4551.881667277452,28100
2005-03-18,4833.9423828125,4902.02607834507,4571.333842901157,4571.333842901157,31300
2005-03-21,4833.9423828125,4833.9423828125,4833.9423828125,4833.9423828125,0
2005-03-22,4804.763671875,4902.0260943825915,4785.3111873734815,4882.573609881073,20300
2005-03-23,4688.048828125,4843.668706237033,4668.596343360996,4843.668706237033,8200
2005-03-24,4678.322265625,4756.132199356809,4658.869782192048,4736.679715923857,6000
2005-03-25,4960.3837890625,5028.467488128063,4678.322750076593,4765.858934589461,39800
2005-03-28,4668.59619140625,4979.8359375,4532.428802490234,4979.8359375,41300
2005-03-29,4542.1552734375,4717.227639437232,4532.429030881959,4668.596426659529,8600
2005-03-30,4581.06005859375,4610.238785081608,4474.071394804936,4503.250121292795,8200
2005-03-31,4542.1552734375,4619.965213881826,4522.702788326418,4619.965213881826,3400
2005-04-01,4619.96533203125,4619.96533203125,4464.345447162829,4474.071689967105,9000
2005-04-04,4600.5126953125,4688.04887767574,4551.881482888478,4619.965180282109,5000
2005-04-05,4581.06005859375,4600.512542918988,4542.155089943272,4571.33381643113,5300
2005-04-06,4542.1552734375,4629.6914564373665,4532.429030881959,4619.965213881826,6900
2005-04-07,4629.69140625,4688.04886095063,4503.250254398634,4532.428981748949,9900
2005-04-08,4571.333984375,4726.953864694149,4522.702771775266,4688.048894614361,14500
2005-04-11,4581.06005859375,4668.596238057325,4522.702605618033,4571.33381643113,8200
2005-04-12,4571.333984375,4619.965196974734,4542.155256815159,4590.786469414894,10300
2005-04-13,4571.333984375,4571.333984375,4532.429014295212,4551.881499335106,20400
2005-04-14,4581.06005859375,4581.06005859375,4483.797636967555,4581.06005859375,10900
2005-04-15,4571.333984375,4590.786469414894,4503.250286735372,4522.702771775266,4000
2005-04-18,4289.27294921875,4483.797799523455,4279.546706703514,4483.797799523455,17800
2005-04-19,4367.0830078125,4425.440464487055,4289.27306557976,4289.27306557976,5100
2005-04-20,4376.80908203125,4415.7140516493055,4337.9041124131945,4386.535324435764,5000
2005-04-21,4678.322265625,4707.500990774429,4308.725080398908,4318.451322115385,21300
2005-04-22,4260.09423828125,4668.596425513699,4260.09423828125,4668.596425513699,22700
2005-04-25,4289.27294921875,4386.535374371102,4289.27294921875,4357.356646825397,8700
2005-04-26,4444.89306640625,4444.89306640625,4328.17815000171,4376.809365170268,5600
2005-04-27,4522.70263671875,4571.333847866264,4376.80900327621,4396.261487735215,7000
2005-04-28,4415.7138671875,4512.976287169603,4405.987625189289,4474.071319176762,3100
2005-04-29,4415.7138671875,4415.7138671875,4415.7138671875,4415.7138671875,0
2005-05-02,4396.26171875,4444.892932452986,4396.26171875,4396.26171875,2400
2005-05-03,4396.26171875,4396.26171875,4396.26171875,4396.26171875,0
2005-05-04,4396.26171875,4396.26171875,4396.26171875,4396.26171875,0
2005-05-05,4396.26171875,4396.26171875,4396.26171875,4396.26171875,0
2005-05-06,4405.98779296875,4444.892762443088,4386.535308231581,4415.714035337334,6700
2005-05-09,4415.7138671875,4444.892593182131,4376.808899194659,4386.535141192869,2200
2005-05-10,4386.53515625,4435.166366407982,4367.082672186807,4435.166366407982,8400
2005-05-11,4318.45166015625,4367.082872545397,4318.45166015625,4337.904145111909,6500
2005-05-12,4240.6416015625,4279.546570384175,4182.284148329989,4279.546570384175,7300
2005-05-13,4211.462890625,4230.915375108257,4182.284163900115,4221.189132866628,7600
2005-05-16,4016.938232421875,4192.010600905152,3987.7595043413285,4182.2843582116375,11400
2005-05-17,4085.021728515625,4085.021728515625,3851.591915457589,4055.8430018833706,14300
2005-05-18,4036.390625,4153.105534638554,3939.1282003012047,4153.105534638554,4300
2005-05-19,4230.91552734375,4230.91552734375,3978.033219962285,4036.3906755118537,7900
2005-05-20,4357.35693359375,4376.809419904436,4279.546988351004,4376.809419904436,7600
2005-05-23,4085.021728515625,4182.28415062314,4036.3905174618676,4133.652939569382,8400
2005-05-24,4123.9267578125,4230.915423699145,4036.390576632518,4230.915423699145,3300
2005-05-25,4055.84326171875,4133.653204389613,3890.497133543165,4133.653204389613,6400
2005-05-26,4016.938232421875,4016.938232421875,3851.5921066321125,3929.402048180236,10100
2005-05-27,3968.306884765625,3968.306884765625,3909.9494305778953,3909.9494305778953,3200
