Price,Close,High,Low,Open,Volume
Ticker,4168.T,4168.T,4168.T,4168.T,4168.T
Date,,,,,
2020-12-22,4428.87109375,5609.903385416667,4428.87109375,5157.174340277778,4269100
2020-12-23,5117.806640625,5117.806640625,4625.709848257212,4625.709848257212,2094900
2020-12-24,5167.0166015625,5570.535993303572,4980.019810267857,5117.806919642857,2497200
2020-12-25,4837.3115234375,5157.174442077823,4822.548619500254,5107.964762287004,507300
2020-12-28,5531.16796875,5531.16796875,4876.679232234208,5176.858276801601,1103500
2020-12-29,5363.85546875,6161.052336582568,5245.7522290711,5629.587758027523,2807600
2020-12-30,5708.3232421875,5737.849052060884,5413.065143453664,5511.484509698276,1218800
2021-01-04,6220.103515625,6544.887401725673,5737.8486544452135,6102.000284315664,2479400
2021-01-05,5954.37158203125,6298.8393595041325,5816.584471042097,6062.632883522728,798000
2021-01-06,6249.6298828125,6653.149292568897,5924.8459676427165,6249.6298828125,1440200
2021-01-07,5905.162109375,6288.997646484375,5659.113688151042,6269.313772786459,718300
2021-01-08,5777.216796875,6033.107149036414,5590.220001064736,6023.265212414821,421500
2021-01-12,5629.587890625,5708.323385598776,5413.065279447115,5678.7975749836105,240900
2021-01-13,5905.162109375,5934.687919921876,5560.694319661458,5580.3781933593755,216600
2021-01-14,5924.845703125,6141.368303571428,5698.481166294643,6003.581194196428,369500
2021-01-15,6092.15869140625,6200.419992869043,5855.952215487429,5974.055453446839,303300
2021-01-18,6535.0458984375,6594.097518001695,5974.055512577655,6082.316815112011,482200
2021-01-19,6928.72314453125,7135.403806513006,6662.990864840421,6790.936036543413,1426700
2021-01-20,7086.1943359375,7548.765355088975,6918.881414116753,7371.610496690538,1070600
2021-01-21,7086.1943359375,7322.400813802083,6741.7265557183155,7312.558877224392,431500
2021-01-22,7017.30029296875,7263.348690337921,6948.406741705382,7125.561587811185,284100
2021-01-25,6987.77490234375,7568.449154792033,6968.091029379401,7164.929759022887,791100
2021-01-26,6525.20361328125,7017.3004166961255,6525.20361328125,6987.774608491232,340500
2021-01-27,6308.68115234375,6820.461838649328,6279.155343518429,6692.516667072933,384400
2021-01-28,5905.162109375,6288.997646484375,5905.162109375,6102.000846354167,317900
2021-01-29,5934.68798828125,6357.891277661173,5718.165375110127,6200.420286263992,393800
2021-02-01,6151.21044921875,6269.31368984375,5836.268474218749,6003.5813984375,205000
2021-02-02,6456.31005859375,6456.31005859375,6161.051976645866,6269.31327336009,192000
2021-02-03,6407.1005859375,6623.623186383928,6308.681222098214,6544.8876953125,184300
2021-02-04,6259.47119140625,6554.729266472583,6229.945383899617,6436.6260364460495,154600
2021-02-05,6131.5263671875,6328.365094866072,6072.474748883928,6269.3134765625,159700
2021-02-08,6200.419921875,6220.103794642857,6003.581194196428,6102.000558035714,99000
2021-02-09,6023.2646484375,6200.419491038603,5954.371098537072,6200.419491038603,126300
2021-02-10,6082.31689453125,6151.210451589048,5915.003970248028,5915.003970248028,100200
2021-02-12,6141.3681640625,6141.3681640625,5924.845568534655,6082.31654710036,108000
2021-02-15,6525.20361328125,6564.57135755444,6052.790682002969,6180.735850890837,301200
2021-02-16,6269.3134765625,6338.20703125,6003.581194196428,6229.945731026785,386800
2021-02-17,5737.84912109375,6239.787894980167,5737.84912109375,6180.736274522941,407900
