Date,Open,High,Low,Close,Volume
2005-01-03 00:00:00+09:00,3004.505615234375,3004.505615234375,3004.505615234375,3004.505615234375,0
2005-01-04 00:00:00+09:00,2949.8785198188266,2995.4013364826974,2886.1465764894074,2968.087646484375,4800
2005-01-05 00:00:00+09:00,2958.9838632145284,2968.088428947496,2867.9382058848505,2931.670166015625,6900
2005-01-06 00:00:00+09:00,2904.356056664963,2931.669749987831,2822.414976696359,2922.565185546875,7900
2005-01-07 00:00:00+09:00,2913.4609128548896,2922.5654782075612,2813.3106939755025,2886.147216796875,17300
2005-01-10 00:00:00+09:00,2886.147216796875,2886.147216796875,2886.147216796875,2886.147216796875,0
2005-01-11 00:00:00+09:00,2877.042916870117,2913.461181640625,2822.4155197143555,2913.461181640625,14500
2005-01-12 00:00:00+09:00,2958.9835958277927,2995.40185546875,2913.460771276596,2995.40185546875,4700
2005-01-13 00:00:00+09:00,2913.4609136085624,2995.402001803803,2867.9380868334288,2977.19287109375,17500
2005-01-14 00:00:00+09:00,2913.460621105919,2949.878878869743,2867.937798901139,2922.565185546875,12100
2005-01-17 00:00:00+09:00,2904.35617490358,2904.35617490358,2877.04248046875,2877.04248046875,3500
2005-01-18 00:00:00+09:00,2904.35595703125,2904.35595703125,2867.9377005167516,2904.35595703125,1800
2005-01-19 00:00:00+09:00,2877.0426514442033,2886.147216796875,2877.0426514442033,2886.147216796875,2100
2005-01-20 00:00:00+09:00,2877.042553323413,2886.1471183655754,2858.8334232390876,2867.93798828125,10100
2005-01-21 00:00:00+09:00,2886.1471919163014,2886.1471919163014,2813.3106697228304,2858.83349609375,6400
2005-01-24 00:00:00+09:00,2831.5200859069823,2913.461181640625,2831.5200859069823,2913.461181640625,6500
2005-01-25 00:00:00+09:00,2904.3564688167216,2940.774731748593,2867.9382058848505,2931.670166015625,1600
2005-01-26 00:00:00+09:00,2940.7736779415245,3004.505615234375,2940.7736779415245,3004.505615234375,5700
2005-01-27 00:00:00+09:00,2949.8790309175533,3004.5064203789893,2913.460771276596,2995.40185546875,5100
2005-01-28 00:00:00+09:00,2940.774269831731,2968.0879627403847,2931.6697055288464,2958.9833984375,1300
2005-01-31 00:00:00+09:00,2949.878240411932,3050.028427586411,2858.83261570786,3004.505615234375,14800
2005-02-01 00:00:00+09:00,2958.9832420120697,3050.0288802278255,2949.878678190494,3040.92431640625,4600
2005-02-02 00:00:00+09:00,3040.92431640625,3040.92431640625,2968.0878058336452,3040.92431640625,2000
2005-02-03 00:00:00+09:00,3004.506219951923,3004.506219951923,2913.460576923077,2958.9833984375,6700
2005-02-04 00:00:00+09:00,2940.7742135457484,2977.1924700602467,2831.5194440022533,2904.35595703125,16000
2005-02-07 00:00:00+09:00,2904.3562770936546,2986.29736328125,2895.2517119616996,2986.29736328125,10400
2005-02-08 00:00:00+09:00,2977.1919278231535,3004.505615234375,2922.56455300071,3004.505615234375,2800
2005-02-09 00:00:00+09:00,2968.0881026785714,3186.59765625,2913.4607142857144,3186.59765625,21700
2005-02-10 00:00:00+09:00,3186.597804916638,3259.434326171875,3095.552153347591,3259.434326171875,15500
2005-02-11 00:00:00+09:00,3259.434326171875,3259.434326171875,3259.434326171875,3259.434326171875,0
2005-02-14 00:00:00+09:00,3414.21142578125,3414.21142578125,3359.58404296875,3414.21142578125,7300
2005-02-15 00:00:00+09:00,3386.897734375,3414.21142578125,3350.4794791666664,3414.21142578125,11700
2005-02-16 00:00:00+09:00,3359.5842498543943,3550.780101472124,3359.5842498543943,3541.675537109375,15300
2005-02-17 00:00:00+09:00,3450.6302496592207,3541.67590268453,3423.316553751628,3496.153076171875,12000
2005-02-18 00:00:00+09:00,3541.6752513468114,3596.302633115657,3432.420487809121,3578.093505859375,19600
2005-02-21 00:00:00+09:00,3596.303295774508,3596.303295774508,3550.780469245717,3587.19873046875,8800
2005-02-22 00:00:00+09:00,3568.989169921875,3678.2439404296874,3532.5709130859373,3641.82568359375,14100
2005-02-23 00:00:00+09:00,3632.7215109432445,3778.3945539885876,3559.884989420573,3714.66259765625,20500
2005-02-24 00:00:00+09:00,3623.6165551757813,3696.453068847656,3550.780041503906,3641.82568359375,32100
2005-02-25 00:00:00+09:00,3641.8259794488918,3778.394453678225,3614.512284603025,3696.453369140625,21600
