Date,Open,High,Low,Close,Volume
2005-01-03 00:00:00+09:00,401.4701232910156,401.4701232910156,401.4701232910156,401.4701232910156,0
2005-01-04 00:00:00+09:00,403.7409185770511,406.4658291636229,401.9243115193366,405.5575256347656,2251000
2005-01-05 00:00:00+09:00,402.378422487298,402.832574205681,396.4744501483196,398.7452087402344,2499000
2005-01-06 00:00:00+09:00,394.20364202818365,399.1993103027344,393.74949036686087,399.1993103027344,2510000
2005-01-07 00:00:00+09:00,406.4658053286441,407.3741088042388,402.3784396884678,403.2867431640625,4153000
2005-01-10 00:00:00+09:00,403.2867431640625,403.2867431640625,403.2867431640625,403.2867431640625,0
2005-01-11 00:00:00+09:00,398.7452304493297,403.2867478804155,398.2910787062211,399.6535339355469,4655000
2005-01-12 00:00:00+09:00,400.10768567865546,401.92429265108973,397.83692696311255,399.6535339355469,2947000
2005-01-13 00:00:00+09:00,397.38288090146824,398.291184629243,393.74966599036907,395.11212158203125,4111000
2005-01-14 00:00:00+09:00,390.57046288053425,396.02028329282075,387.3914009733671,395.5661315917969,5187000
2005-01-17 00:00:00+09:00,400.10761362537994,402.3783719319939,399.1993103027344,399.1993103027344,4799000
2005-01-18 00:00:00+09:00,401.92427076891505,401.92427076891505,395.11199499317075,398.7452087402344,2508000
2005-01-19 00:00:00+09:00,399.1993821924383,403.2867478804155,398.2910787062211,399.6535339355469,2708000
2005-01-20 00:00:00+09:00,398.7451233399556,398.7451233399556,395.1119103710266,396.474365234375,2654000
2005-01-21 00:00:00+09:00,396.9285168554911,399.19927496107175,395.1119103710266,396.474365234375,2868000
2005-01-24 00:00:00+09:00,397.83694172443103,402.8326110839844,396.0203346845935,402.8326110839844,3067000
2005-01-25 00:00:00+09:00,401.01593017578125,401.9242335283878,398.74517179426493,401.01593017578125,2850000
2005-01-26 00:00:00+09:00,403.28665397464226,405.10326052407754,401.9241990625657,404.64910888671875,3879000
2005-01-27 00:00:00+09:00,406.0116734037002,406.0116734037002,401.9243075640656,402.8326110839844,1756000
2005-01-28 00:00:00+09:00,403.28684717015835,405.10345458984375,396.4745693463381,405.10345458984375,3169000
2005-01-31 00:00:00+09:00,405.10335011525194,406.0116535908467,401.01598447507564,403.2867431640625,4533000
2005-02-01 00:00:00+09:00,407.3741088042388,408.2824122798335,401.470136212873,403.2867431640625,3878000
