Date,Open,High,Low,Close,Volume
2018-12-25 00:00:00+09:00,923.0069410536024,1071.8790283203125,878.3453148735894,1071.8790283203125,2564100
2018-12-26 00:00:00+09:00,1151.2775185667438,1228.6910068841628,1083.7888364438656,1125.4730224609375,1086000
2018-12-27 00:00:00+09:00,1270.3751358695652,1270.3751358695652,1111.5782438858696,1141.3526611328125,439600
2018-12-28 00:00:00+09:00,1111.5783669800885,1187.9993797099696,1111.5783669800885,1121.503173828125,162400
2018-12-31 00:00:00+09:00,1121.503173828125,1121.503173828125,1121.503173828125,1121.503173828125,0
2019-01-04 00:00:00+09:00,1066.916671836616,1150.2850443336167,998.4355087140797,1085.7738037109375,82800
2019-01-07 00:00:00+09:00,1175.0970192907655,1228.6909711840942,1141.3526792097805,1192.961669921875,155600
2019-01-08 00:00:00+09:00,1240.6007345620687,1255.4879433768137,1215.7887198708274,1222.736083984375,85000
2019-01-09 00:00:00+09:00,1240.6007130940754,1240.6007130940754,1190.9766845703125,1190.9766845703125,42300
2019-01-10 00:00:00+09:00,1188.9917292832286,1188.9917292832286,1121.503050158638,1136.3902587890625,35800
2019-01-11 00:00:00+09:00,1156.2399633954863,1209.8339187803415,1155.2474827402111,1169.1422119140625,54600
2019-01-15 00:00:00+09:00,1156.2398923270807,1233.6533786803102,1143.3376446015425,1158.224853515625,44000
2019-01-16 00:00:00+09:00,1181.0518814411569,1185.0218037317154,1152.2699448346077,1166.1646728515625,22900
2019-01-17 00:00:00+09:00,1181.0518594843613,1195.9390677971894,1127.4579095581803,1134.4052734375,40500
2019-01-18 00:00:00+09:00,1150.285009387438,1209.8338450761753,1129.4429168963802,1153.262451171875,76600
2019-01-21 00:00:00+09:00,1171.127148272121,1213.8038155396646,1161.2023419308318,1172.11962890625,45800
2019-01-22 00:00:00+09:00,1199.9090657622603,1199.9090657622603,1130.435422583304,1145.3226318359375,36700
2019-01-23 00:00:00+09:00,1145.3225554012993,1245.5630910126781,1127.4579054903604,1184.029296875,81500
2019-01-24 00:00:00+09:00,1206.8565180586907,1419.2473855459932,1193.9542690991816,1319.0068359375,352900
2019-01-25 00:00:00+09:00,1292.209686323848,1362.6758059313697,1273.3525557246521,1359.6983642578125,99200
2019-01-28 00:00:00+09:00,1419.2473153097587,1468.8713473135965,1374.585686506305,1414.284912109375,219800
